vit_t_lm_points,vit_t_lm_bboxes,vit_b_lm_points,vit_b_lm_bboxes,vit_l_lm_points,vit_l_lm_bboxes,vit_t_em_organelles_points,vit_t_em_organelles_bboxes,vit_b_em_organelles_points,vit_b_em_organelles_bboxes,vit_l_em_organelles_points,vit_l_em_organelles_bboxes,vit_h_points,vit_h_bboxes,file_names
0.6779139934105439,0.7903149073655916,0.7426123769875307,0.8263344662889355,0.7056269327443251,0.8256120251487938,0.45034094336895375,0.6485351034147835,0.4430559163534854,0.6840705165657589,0.4370043407068671,0.6573905754270932,0.3710229223736426,0.5827694236986325,pos2_fr_1.tif
0.6999319123709244,0.7946784415309748,0.8076363177657873,0.8505949825713152,0.7994610538447656,0.8530331021577732,0.4274113788217748,0.672676337048753,0.38758582190048607,0.7058248845928211,0.4145717128891871,0.6710885986628411,0.3014857230022734,0.6104820186663391,pos2_fr_20.tif
0.6447675241855999,0.7949085814246931,0.7798703884839338,0.8505676870882115,0.7679559487534542,0.8493321872587638,0.37159400406712617,0.6294060341197802,0.3210127630714057,0.6620076359075712,0.3534584152390122,0.6332550360767201,0.27401084948504173,0.5973203282552811,pos2_fr_40.tif
0.6234391962670423,0.7724552932170731,0.7731922103911723,0.8492565838564166,0.7926448995691218,0.8546495286384509,0.3422576455591674,0.5924674367863575,0.29555070852888937,0.6292725877156077,0.3147980029767361,0.5910390530778259,0.2106067048797044,0.5667360025793344,pos2_fr_60.tif
0.5389795037971843,0.7277290978104669,0.7385125893420703,0.8297485742769835,0.7597706106779961,0.821330957652801,0.30218898621040463,0.5258221848150894,0.25880369874275067,0.5639904293222615,0.2719905942109081,0.5224557854403453,0.1708022991193831,0.5039913552235705,pos2_fr_80.tif
0.7033718461497446,0.8197237803820683,0.7495999722774472,0.8525513764059772,0.7298264927248806,0.8474890287779393,0.48350217582768984,0.7290672839271238,0.4522495403262814,0.721518940415444,0.46701350430819866,0.7080642504573813,0.4330290569414012,0.6404983316517471,pos5_fr_1.tif
0.6701263665572311,0.8279464883153933,0.7760152608685318,0.8670124734857004,0.7761956460390292,0.8661024011734759,0.464327503933413,0.7422961339303685,0.4260932664792019,0.7476230869133179,0.4652661692193054,0.7335810205505711,0.36272942287840165,0.6902055388894638,pos5_fr_20.tif
0.6232679221518457,0.7897674131454611,0.7914152115453499,0.8567862054504152,0.7996476752784863,0.8522060406755838,0.36661767431027703,0.6540527503455729,0.33130404528325924,0.6745668104621692,0.35573363190391966,0.6487057324596397,0.3311417500411993,0.6509942423280529,pos5_fr_40.tif
0.5990338321865419,0.7813672976069811,0.7250853286476767,0.8565126144119425,0.7777080815257553,0.8616198339569603,0.351194950775806,0.6142931386418493,0.3080294797746367,0.6346317457004711,0.3464791610446895,0.6070954621008343,0.28364857313496006,0.6181935794233552,pos5_fr_60.tif
0.5550351593532513,0.7512313046378587,0.777841659902313,0.8583051760712199,0.7633521235857575,0.8576597621727027,0.3130782675765793,0.569969843755228,0.26531612999691323,0.5844262561696318,0.28432375991835934,0.5597673501218101,0.22905459956137672,0.562451695135709,pos5_fr_80.tif
