vit_t_lm_points,vit_t_lm_bboxes,vit_b_lm_points,vit_b_lm_bboxes,vit_l_lm_points,vit_l_lm_bboxes,vit_t_em_organelles_points,vit_t_em_organelles_bboxes,vit_b_em_organelles_points,vit_b_em_organelles_bboxes,vit_l_em_organelles_points,vit_l_em_organelles_bboxes,vit_h_points,vit_h_bboxes,file_names
0.7609460072595282,0.8277131620784872,0.7890415617985171,0.8377266696152146,0.7396177117711771,0.8528291518229364,0.7361756386809493,0.8587706118045924,0.7885788465416415,0.86215831957439,0.8170572182502989,0.8888840453356583,0.6702669120363998,0.7989210950080515,005231Mi4tR936D758lh_2D______005231Mi4tR936D758lh_2D_img00009-LOC-2d-672-896_672-896.tiff
0.8589743589743589,0.8748317631224765,0.5865102639296188,0.9171511627906976,0.5455882352941176,0.903954802259887,0.8376623376623377,0.9102209944751382,0.8657342657342657,0.8992907801418439,0.8509142053445851,0.9176136363636364,0.8531289910600255,0.8535031847133758,005231Mi4tR936D758lh_2D______005231Mi4tR936D758lh_2D_img00010-LOC-2d-672-896_896-1120.tiff
0.5984111389175321,0.8632418419442552,0.7663042579226104,0.8808562621358629,0.7975266333611353,0.8719245547215712,0.8248595416338,0.8939991297281674,0.8772678759184693,0.8931438933474265,0.845608264869785,0.9013485510405637,0.8734606467827677,0.8762117722248054,005231Mi4tR936D758lh_2D______005231Mi4tR936D758lh_2D_img00011-LOC-2d-896-1120_448-672.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,005231Mi4tR936D758lh_2D______005231Mi4tR936D758lh_2D_img00012-LOC-2d-1568-1792_1120-1344.tiff
0.6775313596762872,0.8005892966160267,0.5180109855779966,0.8484180434235551,0.2187663205690455,0.847256152407103,0.7760844589479251,0.8501065284446847,0.8179990145365611,0.8808727969116339,0.7814684667841914,0.855729413340768,0.7324304068822237,0.7606082415120493,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_0011_0-144_0-220.tiff
0.6588904479013631,0.8374802186128727,0.6514025883143396,0.8563737516803028,0.3820282396329331,0.8572048479607467,0.7412285285751177,0.8615559947230149,0.752478632789303,0.8561838907076308,0.7346636951978778,0.8644212099816722,0.7080981083953206,0.7436108878317638,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_0018_0-144_0-220.tiff
0.4230769230769231,0.6666666666666666,0.0015610586816149862,0.6875,0.27692307692307694,0.6875,0.46808510638297873,0.6774193548387096,0.6111111111111112,0.7333333333333333,0.5641025641025641,0.7096774193548387,0.43137254901960786,0.46808510638297873,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_0102_0-144_0-220.tiff
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_102_0-144_0-220.tiff
0.6536476896229749,0.7857679681544063,0.5201517468058661,0.7918346342381309,0.2765957302576643,0.7668357314280995,0.7817033443041108,0.8400780645569045,0.8003611815131606,0.8354291691215167,0.7872332911824609,0.8480136207227772,0.5339813344199632,0.7763273407344382,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_25-30_0-144_0-220.tiff
0.6039188823677619,0.8294450844854071,0.36118745373792455,0.8644354305382768,0.0896904252223537,0.8517869843527739,0.7437207163296751,0.8863602441385113,0.7440147316763697,0.8558645922491396,0.7294724985495334,0.8696655927710377,0.5941941330746107,0.7399725000614208,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_3-8_0-144_0-220.tiff
0.6820463963159423,0.8437140772833486,0.44109274211414373,0.8061868327753409,0.22614974201384183,0.8003304758612444,0.7634978559480317,0.8848663467973283,0.7960067718160242,0.8736516263902615,0.7566448614585154,0.8786162620114064,0.7531666165599536,0.8078715758123457,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_32-37_0-144_0-220.tiff
0.48355790361131257,0.4768013373487826,0.19581907132028978,0.4021714907451104,0.06248648152846156,0.4350178088644268,0.699433822590102,0.8442450682388105,0.8087230549229384,0.8630283574103799,0.833751798434923,0.8608703190013869,0.8244894014560917,0.8314005162247708,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_59-64_0-144_0-220.tiff
0.6792682926829268,0.8547430830039526,0.0024403506293716056,0.8398093841642229,0.5077586206896552,0.8452611218568666,0.7557142857142858,0.8774305555555555,0.768813775510204,0.8511730205278593,0.7725067385444744,0.8764204545454546,0.4757309941520468,0.671162613981763,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-0_91-96_0-144_0-220.tiff
0.556820131541321,0.7930216802168022,0.6230838848351151,0.8335227272727272,0.5152902593807231,0.7920286758771304,0.7630064352397353,0.8931435445068163,0.8081896551724138,0.8954802259887005,0.8385869565217392,0.8977847160273564,0.8077165230393892,0.8047368421052632,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-2_0160_0-108_0-144.tiff
0.42521625163827004,0.8131578947368421,0.5202577292252214,0.8407891430007539,0.48292283071158126,0.8104786144391334,0.72955643390426,0.8708791208791209,0.7380466967622931,0.8618437118437119,0.7505691745645153,0.8611556982343499,0.6292544707998236,0.69837288965011,00J28J01e68sYVe4XJ54_3D______00J28J01e68sYVe4XJ54_3D-LOC-2_0201_0-108_0-144.tiff
0.5370472843899934,0.7842638191644021,0.6292370803085946,0.7438838591764806,0.7056207869645928,0.7671018020668102,0.7142815608033068,0.819479671592556,0.7551043595101596,0.8009283624542763,0.8012244871648511,0.8367189402851933,0.356034495318159,0.7044782947339676,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_199-204_0-224_224-448.tiff
0.5731999070789906,0.7935598891240097,0.6967706841137002,0.7939773759943498,0.696529368191583,0.8073246742342758,0.7326842785766995,0.8304109686850779,0.7452090163176255,0.8382121821486893,0.7782232250804575,0.8526322042727897,0.6844033489743141,0.7762364510139104,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_211-216_224-448_224-448.tiff
0.6938553328378058,0.8720492695723205,0.7593972818954822,0.8773520359144596,0.7541376316415778,0.8367069838535783,0.7647937856524138,0.8407129239835504,0.7227820608164601,0.8189734742566758,0.6968513073866104,0.830396962264746,0.6959083417605074,0.7899235501965466,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_296-301_448-570_448-672.tiff
0.6987119520497777,0.8079356555820356,0.7267059387417988,0.8142203335476648,0.7326594379664977,0.8128542687385056,0.7313902246612838,0.8274604677018431,0.735730381591476,0.8275092303062633,0.7420169474203161,0.8249625816246318,0.7114546826617058,0.7586021651751489,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_364-369_224-448_448-672.tiff
0.7031356670067376,0.8122428438245414,0.6410450365313841,0.7799247475214777,0.6818450988947778,0.7928998435604975,0.6985051573810298,0.8374714744994427,0.7084674519395453,0.8280038635409711,0.7449494423562935,0.8277721414200745,0.6683188949197916,0.7750708586896919,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_379-384_0-224_224-448.tiff
0.4351691709004432,0.40969122956574067,0.7386246906662932,0.7798566306334145,0.6567568798979406,0.6617064831061321,0.8131129068606935,0.7334866618812534,0.835397897897898,0.8549813661425363,0.8240999852377682,0.8687704534829359,0.2741305807317892,0.5475490196078432,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_491-496_0-224_0-224.tiff
0.7476076555023924,0.8687113857016769,0.7365403788634097,0.8660714285714286,0.7392011311417461,0.8308123249299719,0.7970976451177441,0.8691654879773691,0.7945445445445445,0.8397787610619469,0.7862755569118096,0.8305681246857717,0.7634102604085451,0.7728653661656539,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-0_706-711_224-448_448-672.tiff
0.7080717666985433,0.8508245312129311,0.7531452241426136,0.8655456451618665,0.7424012449353414,0.8574799567885328,0.7748906765763408,0.861517813005939,0.7778104637267026,0.8627269587853124,0.7811436780214681,0.8643190348685178,0.7608154653675451,0.8021628041961854,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-1_17-22_448-672_448-672.tiff
0.7492972303375608,0.7809222919355078,0.736456400742115,0.7550428577927099,0.4682611830651286,0.7605676610103566,0.7071575981267612,0.7588603309191545,0.7220882618142892,0.7287224360307883,0.7970088860499819,0.8381908977414595,0.47578017926304805,0.7220930846283548,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-1_264-269_0-224_448-672.tiff
0.659569531319921,0.8199893517633162,0.7007173514678703,0.8260203797502432,0.7165120036519893,0.8180272440243856,0.7324344052132086,0.8322415631796647,0.7289591083521529,0.812353540536598,0.7124351675506355,0.8128178666034903,0.6984483984343873,0.7594745604355266,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-1_349-354_224-448_0-224.tiff
0.7339249106826925,0.8798249467803924,0.6844146937777597,0.879916672255382,0.7909259202149119,0.8918033511661203,0.7708245354806453,0.8862413212707764,0.7821264241893076,0.8925354657906486,0.7685045933554671,0.8830233141546759,0.7648307816643057,0.79375851236547,01HLAA04Y09jBnZLgL8c_3D______01HLAA04Y09jBnZLgL8c_3D-LOC-1_350-355_448-672_0-224.tiff
