vit_t_lm_points,vit_t_lm_bboxes,vit_b_lm_points,vit_b_lm_bboxes,vit_l_lm_points,vit_l_lm_bboxes,vit_t_em_organelles_points,vit_t_em_organelles_bboxes,vit_b_em_organelles_points,vit_b_em_organelles_bboxes,vit_l_em_organelles_points,vit_l_em_organelles_bboxes,vit_h_points,vit_h_bboxes,file_names
0.538203392725528,0.8076056090737076,0.7384849510476029,0.8578005844838027,0.7855685913499766,0.8699535795499448,0.5587101161641361,0.8079328963317732,0.4428149156061591,0.8062030514101725,0.5149620596151415,0.8008881470944798,0.11680615387350647,0.6637589920031876,im_0.png
0.5339714309361641,0.8067601580686029,0.6665817704443372,0.8467526930169853,0.7690197313080586,0.8651305896561816,0.5646536928410016,0.8034275907894652,0.43057038478269744,0.7944514082290464,0.513187508037149,0.7927780182350919,0.1578391700969721,0.6361384353948285,im_1.png
0.5206035912826337,0.8002027601341021,0.6550105417718419,0.8327314199537992,0.7676244454421135,0.8680531193388524,0.5535428451210764,0.8086445311082758,0.5136961128722455,0.7999925249037119,0.5182090203862879,0.7886409317786122,0.1189829619362724,0.6430486733807408,im_2.png
0.567948176248234,0.8133235372686279,0.6725001459129477,0.8575629433210461,0.7750642993109281,0.8646120128210072,0.5881173159562935,0.8115728049636732,0.4476518784815099,0.797012706043505,0.5137009952886452,0.7977284282643734,0.1896102265515777,0.6391184647455782,im_3.png
0.7143197291963123,0.8110705625563897,0.7515337606333369,0.8306343084805287,0.7605859301119586,0.8323867715904851,0.576450486985363,0.7700040043442223,0.5493312447896881,0.7796497133844476,0.5271128085993062,0.783551536305145,0.4178550314549372,0.6492313565363902,im_4.png
0.684170519634801,0.828367063041198,0.7195127590845396,0.8364074856849892,0.7180917512862175,0.8328886363488934,0.6242180473007741,0.8368480262252169,0.5851398306548439,0.8166918977017898,0.5593927764575305,0.8072129375102656,0.4662613223405787,0.7111541249496814,im_5.png
0.696954074638064,0.8112751881307396,0.7429397696805242,0.8338099582503132,0.7709822872040247,0.8415267652532994,0.5369028853465655,0.7291374933626217,0.5522773869241943,0.7713203790596415,0.5310740812634372,0.7798177341347408,0.3088226195324,0.604895131959112,im_6.png
0.7439241510162743,0.8161491126175767,0.7777318557387226,0.8367369989004652,0.7471452360971177,0.8225082539369121,0.6148233785065489,0.8065241356360036,0.6143028827917124,0.7925412673168847,0.597840557772394,0.7905740032485703,0.4250087733904289,0.6732586359836786,im_7.png
0.6067139673671358,0.7625081847403867,0.6297601947871472,0.7909641929864372,0.6471146744166208,0.7872813946862879,0.5322684279387072,0.7501999612253201,0.45349514176128136,0.7398980471711079,0.4791178504863783,0.7371489024624557,0.2532019300703006,0.587348258011168,im_8.png
0.6714423907539585,0.7855760099410709,0.6918542013613195,0.7960952532742148,0.6921184016129702,0.8115952657768437,0.5284698367444531,0.7010903008661499,0.491893097072822,0.7533372733602733,0.505580020472894,0.7475450498022903,0.2888026058752488,0.54171078603477,im_9.png
0.6596164016338035,0.8013703897600626,0.7007798817024856,0.8244999282354339,0.7284411585500833,0.8348649819670926,0.5054910751277314,0.7202602598545341,0.48600359720664393,0.7571337971196179,0.49044439150946706,0.7535620640495032,0.3128498309572627,0.5844935412875746,im_10.png
0.6924906105396601,0.8060863569152674,0.7147469005281759,0.8146342907237298,0.7572347672794888,0.8369399990207659,0.5395328463241238,0.7571828219856027,0.5352392249633589,0.7628742999940761,0.5178121584962533,0.7672894293320082,0.24979340892058724,0.5743800728596518,im_11.png
0.6491926847595348,0.8186626736958635,0.6769787377822215,0.8195218235033456,0.7370866534742566,0.8559010564696098,0.4582013080133063,0.6811926692200938,0.4964513579736373,0.7615743464676757,0.5126039879709512,0.7622777560469799,0.23801578786019473,0.5213319300218714,im_12.png
0.6706026237544515,0.799002476546199,0.6961011043845201,0.8068509484548468,0.7181163289989189,0.8120789693656886,0.552374324463741,0.7530260237913257,0.5045437367709574,0.7591492447619755,0.5052888982976866,0.761888358102163,0.35302957655144085,0.6124940761538233,im_13.png
0.7078406300525367,0.8281565064172327,0.7452411537059981,0.8430675925588641,0.7501138590726277,0.8436770835801337,0.5569749674573609,0.7849672162284392,0.5735843528998329,0.7954592934291418,0.5531180298397063,0.7952559147829147,0.4079011877386558,0.6341009801026721,im_14.png
0.6796502012018347,0.812562094605991,0.7254360861953687,0.8419582983219136,0.7328808567442162,0.8425584661772847,0.5471769514480997,0.7289671473645427,0.5182694565580308,0.775496509719831,0.5263351137481688,0.7763402010958461,0.33653978301425097,0.6070237645306861,im_15.png
0.6819667805759546,0.8198980037173949,0.7340842967778771,0.8424629555322087,0.7669018855676223,0.8574524833720488,0.5009674991155477,0.7245009611189965,0.5144192488431554,0.7739346689667497,0.5196793186513653,0.7770062918884779,0.28569589280109403,0.5616928715960877,im_16.png
0.6962872273631028,0.8325465469365971,0.7385791978525484,0.8503555397903476,0.7896544224380053,0.8804994031295934,0.4531385341076518,0.6458753151154264,0.49141872719844637,0.7588521709482832,0.5153995667661061,0.7715773676088815,0.24017749063650412,0.5408612420727757,im_17.png
0.7032211271230687,0.8126906511954948,0.7371908400838688,0.8350686876507252,0.7698615887702794,0.8484089356816539,0.557714732256258,0.7488567793085059,0.5420823203905426,0.7691386995157304,0.5420124490412352,0.7763508145912437,0.33376107080109546,0.6202614073532703,im_18.png
0.6753094754610284,0.8155272433860462,0.7162173217611039,0.8332296029787603,0.7785933847972905,0.8557203638989852,0.4998013841539258,0.7484651970327656,0.5057241426859174,0.7612289877412225,0.5077435828585062,0.7515022277676139,0.2700819556564182,0.5479595221173714,im_19.png
